"Name","Latitude","Longitude","Year","SL_mm","Inv_Bar_Contribution","Inv_Bar_Effects"
"NEW ROCHELLE",40.893333,-73.781667,1902.83333333333,7074.81314686204,-18.1948465582368,55.2549602319885
"NEW ROCHELLE",40.893333,-73.781667,1902.91666666667,7081.8095620523,-17.8463038707366,-33.9161834990961
"NEW ROCHELLE",40.893333,-73.781667,1903,6958.580205505,13.1730713271807,-122.369736708739
"NEW ROCHELLE",40.893333,-73.781667,1903.08333333333,6924.81147585864,-22.16196561032,-52.456909047023
"NEW ROCHELLE",40.893333,-73.781667,1903.16666666667,7042.72968514931,-73.643785282195,30.0082357686694
"NEW ROCHELLE",40.893333,-73.781667,1903.25,7095.60569344321,18.9612659053049,37.1217990119775
"NEW ROCHELLE",40.893333,-73.781667,1903.33333333333,6964.23849591442,-55.8860914749025,67.2292302352942
"NEW ROCHELLE",40.893333,-73.781667,1903.41666666667,7093.65039201504,-2.54051141240246,61.587582753289
"NEW ROCHELLE",40.893333,-73.781667,1903.5,6993.51645551666,19.6981994105134,18.6339710465294
"NEW ROCHELLE",40.893333,-73.781667,1903.58333333333,7013.74094370289,6.11102325947172,12.3684484783003
"NEW ROCHELLE",40.893333,-73.781667,1903.66666666667,6983.75867618773,-13.2686306363617,7.29750048511155
"NEW ROCHELLE",40.893333,-73.781667,1903.75,7079.98784725318,12.9466809261381,0.482874399686972
"NEW ROCHELLE",40.893333,-73.781667,1903.83333333333,6948.15958311175,-2.56249718323687,-110.32540569967
"NEW ROCHELLE",40.893333,-73.781667,1903.91666666667,6875.43923051178,7.5179873792634,-103.496230172441
"NEW ROCHELLE",40.893333,-73.781667,1904,6954.05446122363,-21.5524433603191,-37.5861432159774
"NEW ROCHELLE",40.893333,-73.781667,1904.08333333333,6860.80912513319,-45.8436459228194,-33.8480218630373
"NEW ROCHELLE",40.893333,-73.781667,1904.16666666667,6947.74478077479,-42.1140655946948,-18.2642633685644
"NEW ROCHELLE",40.893333,-73.781667,1904.25,6922.62041641054,-10.4980262821942,-8.32188293294261
"NEW ROCHELLE",40.893333,-73.781667,1904.33333333333,6932.4038500458,-14.5575917874034,37.5768702917596
"NEW ROCHELLE",40.893333,-73.781667,1904.41666666667,6971.71231254715,-31.5762364124029,54.9304479959373
"NEW ROCHELLE",40.893333,-73.781667,1904.5,6959.91054062448,-7.22979308948628,6.15122775878998
"NEW ROCHELLE",40.893333,-73.781667,1904.58333333333,6920.14427645669,-7.29468392802756,-29.3235892073535
"NEW ROCHELLE",40.893333,-73.781667,1904.66666666667,6936.7143836404,-10.6129809488618,-28.9551396106715
"NEW ROCHELLE",40.893333,-73.781667,1904.75,6947.98298913007,-9.97102407386109,12.0575059619801
"NEW ROCHELLE",40.893333,-73.781667,1904.83333333333,6964.47508537501,11.4307637542634,56.78399875528
"NEW ROCHELLE",40.893333,-73.781667,1904.91666666667,6957.1870658994,-0.779266370736186,58.8711238811859
"NEW ROCHELLE",40.893333,-73.781667,1905,6955.69803445737,-21.1032289853192,14.4460411065201
"NEW ROCHELLE",40.893333,-73.781667,1905.08333333333,6866.98629758813,-46.2687674853195,-7.83546482588686
"NEW ROCHELLE",40.893333,-73.781667,1905.16666666667,6947.59258514238,-43.2806240321944,-2.45745873226004
"NEW ROCHELLE",40.893333,-73.781667,1905.25,6916.10458967453,21.8617296553054,-25.5678996376507
"NEW ROCHELLE",40.893333,-73.781667,1905.33333333333,6885.18843076547,-10.3040445999025,13.5597168481341
"NEW ROCHELLE",40.893333,-73.781667,1905.41666666667,6923.57591212593,-9.42017516240278,45.6290049586192
"NEW ROCHELLE",40.893333,-73.781667,1905.5,6945.62281912041,-10.2895802769859,46.7258506036637
"NEW ROCHELLE",40.893333,-73.781667,1905.58333333333,6963.06824484519,-6.71257049052828,32.5607353600095
"NEW ROCHELLE",40.893333,-73.781667,1905.66666666667,6945.1347304949,-10.3417425113614,1.59726601127912
"NEW ROCHELLE",40.893333,-73.781667,1905.75,6923.73860438833,-27.6706921988615,-44.3487809827074
"NEW ROCHELLE",40.893333,-73.781667,1905.83333333333,6900.05681461784,-3.62491249573674,-45.9166321354428
"NEW ROCHELLE",40.893333,-73.781667,1905.91666666667,6995.07896937041,-15.5061923082366,40.5654729945444
"NEW ROCHELLE",40.893333,-73.781667,1906,7034.0921654256,-25.1453811728199,73.5905742835446
"NEW ROCHELLE",40.893333,-73.781667,1906.08333333333,6955.69616655063,-44.7260502978191,-19.3462063209193
"NEW ROCHELLE",40.893333,-73.781667,1906.16666666667,6877.92595304536,-24.2255409071949,-94.4596764610637
"NEW ROCHELLE",40.893333,-73.781667,1906.25,6969.60955732358,2.43437371780535,-46.3291326188897
"NEW ROCHELLE",40.893333,-73.781667,1906.33333333333,6919.38704601667,2.9982966500966,-29.3596153172109
"NEW ROCHELLE",40.893333,-73.781667,1906.41666666667,7001.23767596919,9.06600671259727,16.8002164226118
"NEW ROCHELLE",40.893333,-73.781667,1906.5,7008.72094507743,-0.743386214486916,1.69555753168026
"NEW ROCHELLE",40.893333,-73.781667,1906.58333333333,7004.97417008323,3.27895200947154,0.246735177366626
"NEW ROCHELLE",40.893333,-73.781667,1906.66666666667,6962.77158315161,-0.0152521988617502,18.4379683799305
"NEW ROCHELLE",40.893333,-73.781667,1906.75,6996.42233099609,3.10826436363842,42.5230796279037
"NEW ROCHELLE",40.893333,-73.781667,1906.83333333333,6914.68189446307,4.33737344176417,32.495888382127
"NEW ROCHELLE",40.893333,-73.781667,1906.91666666667,6910.76651600811,-13.7614063707368,-23.005502464783
"NEW ROCHELLE",40.893333,-73.781667,1907,6972.60825492576,-47.2633602353185,-28.6683339640256
"NEW ROCHELLE",40.893333,-73.781667,1907.08333333333,6896.54679535251,-16.2351337353193,-43.1936424081091
"NEW ROCHELLE",40.893333,-73.781667,1907.16666666667,6953.05088968937,-21.9592621571947,-20.6487648514258
"NEW ROCHELLE",40.893333,-73.781667,1907.25,6918.20369228228,26.6305521553055,-22.8607440041408
"NEW ROCHELLE",40.893333,-73.781667,1907.33333333333,6928.82777749239,-4.16970366240308,27.8060851909922
"NEW ROCHELLE",40.893333,-73.781667,1907.41666666667,6987.82670598225,0.388708275096589,43.3612380333316
"NEW ROCHELLE",40.893333,-73.781667,1907.5,6946.6647522477,22.8053950355131,4.48640581284618
"NEW ROCHELLE",40.893333,-73.781667,1907.58333333333,6922.70357296068,-10.1865986155281,-13.587152468344
"NEW ROCHELLE",40.893333,-73.781667,1907.66666666667,6908.04094671744,4.0152421761383,-38.9485034991276
"NEW ROCHELLE",40.893333,-73.781667,1907.75,6899.31975710683,-12.2606184488616,-29.4252250729672
"NEW ROCHELLE",40.893333,-73.781667,1907.83333333333,6982.70383428086,-11.1714031207361,-16.2712530265666
"NEW ROCHELLE",40.893333,-73.781667,1907.91666666667,7042.37601523795,8.20268956676323,-72.6627439575455
"NEW ROCHELLE",40.893333,-73.781667,1908,6967.83446119707,17.6768728896805,-82.9819170524424
"NEW ROCHELLE",40.893333,-73.781667,1908.08333333333,6931.89514189679,-20.3526731103201,-91.7715701345102
"NEW ROCHELLE",40.893333,-73.781667,1908.16666666667,6940.7461794712,-45.3969055946941,-116.074663246536
"NEW ROCHELLE",40.893333,-73.781667,1908.25,6848.61762433088,-2.3958465946942,-58.2768749483603
"NEW ROCHELLE",40.893333,-73.781667,1908.33333333333,6979.91698121995,-4.02825553740253,23.8270477824475
"NEW ROCHELLE",40.893333,-73.781667,1908.41666666667,6944.77423429937,-34.6282517249032,31.2071226759215
"NEW ROCHELLE",40.893333,-73.781667,1908.5,6928.45484994601,-28.8084040269858,51.3490042802458
"NEW ROCHELLE",40.893333,-73.781667,1908.58333333333,6999.80162190559,-5.07270486552783,66.3093965581878
"NEW ROCHELLE",40.893333,-73.781667,1908.66666666667,6954.32006548815,-15.3779175113616,83.4770406925402
"NEW ROCHELLE",40.893333,-73.781667,1908.75,7013.72942777033,-22.4301168863609,-5.69872317084615
"NEW ROCHELLE",40.893333,-73.781667,1908.83333333333,6831.88378412876,14.2138721917632,-106.353052341032
"NEW ROCHELLE",40.893333,-73.781667,1908.91666666667,6905.20996838671,6.44857737926381,-17.9039428852444
"NEW ROCHELLE",40.893333,-73.781667,1909,6983.19492602634,-17.3198802353197,-22.9646800283638
"NEW ROCHELLE",40.893333,-73.781667,1909.08333333333,6972.83027568854,23.9097093896802,-115.250228926863
"NEW ROCHELLE",40.893333,-73.781667,1909.16666666667,6918.25188541975,46.8381525303058,-73.1222314585067
"NEW ROCHELLE",40.893333,-73.781667,1909.25,6905.25547846148,-33.5299778446946,-5.27919281790742
"NEW ROCHELLE",40.893333,-73.781667,1909.33333333333,7030.77969881792,8.17825133759728,27.689129813809
"NEW ROCHELLE",40.893333,-73.781667,1909.41666666667,6950.98289371364,-7.71191703740309,8.38197575766943
"NEW ROCHELLE",40.893333,-73.781667,1909.5,6955.90646135031,5.67385097301363,28.470862025377
"NEW ROCHELLE",40.893333,-73.781667,1909.58333333333,6986.93969506756,-11.3376133030279,58.2710467230188
"NEW ROCHELLE",40.893333,-73.781667,1909.66666666667,6956.79964416596,-21.3715875113613,-8.35943782089649
"NEW ROCHELLE",40.893333,-73.781667,1909.75,6876.15480640128,-1.71107532386117,2.37464611239377
"NEW ROCHELLE",40.893333,-73.781667,1909.83333333333,6917.32319504314,-28.0402578082363,91.5385238780339
"NEW ROCHELLE",40.893333,-73.781667,1909.91666666667,6997.68219043061,54.7888626917642,64.4090981824796
"NEW ROCHELLE",40.893333,-73.781667,1910,7026.48366529993,-3.37169617281965,-33.8674892713734
"NEW ROCHELLE",40.893333,-73.781667,1910.08333333333,6929.47621043667,-18.0071212353195,-54.0329136689535
"NEW ROCHELLE",40.893333,-73.781667,1910.16666666667,7001.52438198697,-11.1128334071948,-22.8653402748385
"NEW ROCHELLE",40.893333,-73.781667,1910.25,7029.58738411528,32.6366571553054,-1.10505693463164
"NEW ROCHELLE",40.893333,-73.781667,1910.33333333333,6946.92161926811,13.7110491500975,-9.52506578261197
"NEW ROCHELLE",40.893333,-73.781667,1910.41666666667,6985.17720767773,23.4641823375969,13.1085685890511
"NEW ROCHELLE",40.893333,-73.781667,1910.5,6979.25871795477,25.4299572230134,24.201629441992
"NEW ROCHELLE",40.893333,-73.781667,1910.58333333333,6942.80653491655,-19.243164553028,43.3543281648959
"NEW ROCHELLE",40.893333,-73.781667,1910.66666666667,6992.06695119159,-14.5914037613608,2.20683926178324
"NEW ROCHELLE",40.893333,-73.781667,1910.75,6941.85480280203,16.4207090511391,-20.4064939704496
"NEW ROCHELLE",40.893333,-73.781667,1910.83333333333,6948.39751222283,75.6350003167634,42.6993249979802
"NEW ROCHELLE",40.893333,-73.781667,1910.91666666667,6978.75290285386,17.2157330042633,-27.1990140990724
"NEW ROCHELLE",40.893333,-73.781667,1911,6944.00178564834,-27.2507821103197,-24.580055409976
"NEW ROCHELLE",40.893333,-73.781667,1911.08333333333,7019.40797441908,-22.84200467282,-4.41107484455884
"NEW ROCHELLE",40.893333,-73.781667,1911.16666666667,6909.03742468725,-7.17482434469497,-32.5473269288274
"NEW ROCHELLE",40.893333,-73.781667,1911.25,6972.90327735054,-54.3158575321944,14.6090032902442
"NEW ROCHELLE",40.893333,-73.781667,1911.33333333333,6928.21685584633,-16.4205102249034,2.83020637721832
"NEW ROCHELLE",40.893333,-73.781667,1911.41666666667,6988.53742635434,14.0897467125972,41.3221530375338
"NEW ROCHELLE",40.893333,-73.781667,1911.5,6916.53306578058,-5.94976527698619,19.3128356296677
"NEW ROCHELLE",40.893333,-73.781667,1911.58333333333,6949.52349205087,-2.83673642802751,22.0241527864038
"NEW ROCHELLE",40.893333,-73.781667,1911.66666666667,7002.9579471899,4.30202436363848,33.2006630659607
"NEW ROCHELLE",40.893333,-73.781667,1911.75,7035.67894071333,-10.0425253238609,-60.0853110817621
"NEW ROCHELLE",40.893333,-73.781667,1911.83333333333,6904.35465472753,2.74103031676354,-78.6388232684945
"NEW ROCHELLE",40.893333,-73.781667,1911.91666666667,6972.45058143103,-27.6544101207364,-35.7228256018806
"NEW ROCHELLE",40.893333,-73.781667,1912,6883.68746805258,2.17353663968079,-98.5071961500307
"NEW ROCHELLE",40.893333,-73.781667,1912.08333333333,6903.58903195075,24.9083953271806,-43.5318656639979
"NEW ROCHELLE",40.893333,-73.781667,1912.16666666667,6920.81928824515,-49.1095302821944,-46.8500082113327
"NEW ROCHELLE",40.893333,-73.781667,1912.25,6921.73381271523,-20.2120928446946,-47.0283832905183
"NEW ROCHELLE",40.893333,-73.781667,1912.33333333333,6954.88966890576,-12.5944161624026,-0.393624007638156
"NEW ROCHELLE",40.893333,-73.781667,1912.41666666667,6915.56238369229,-28.009722974903,31.4132683931838
"NEW ROCHELLE",40.893333,-73.781667,1912.5,6922.4870885729,-19.9313684019869,35.5283642361965
"NEW ROCHELLE",40.893333,-73.781667,1912.58333333333,6946.80971744312,9.30526388447217,52.9198935107488
"NEW ROCHELLE",40.893333,-73.781667,1912.66666666667,7008.56499365619,-9.88631063636134,68.4558839117029
"NEW ROCHELLE",40.893333,-73.781667,1912.75,6943.53330392696,-4.69936126136095,-25.0005698893912
"NEW ROCHELLE",40.893333,-73.781667,1912.83333333333,6937.81290300672,15.9819737542632,-99.6311128921429
"NEW ROCHELLE",40.893333,-73.781667,1912.91666666667,6887.76536366056,8.76071019176382,-151.865533425141
"NEW ROCHELLE",40.893333,-73.781667,1913,6959.09395876133,-7.00971086031947,-133.6647900463
"NEW ROCHELLE",40.893333,-73.781667,1913.08333333333,6892.39946928502,5.68466251468019,-160.235200783403
"NEW ROCHELLE",40.893333,-73.781667,1913.16666666667,6827.01913184373,-34.4906334071951,-181.474336075907
"NEW ROCHELLE",40.893333,-73.781667,1913.25,6944.44852747356,-6.81415753219465,-51.6182669743968
"NEW ROCHELLE",40.893333,-73.781667,1913.33333333333,6945.59447625628,-7.4743049124034,-25.2375479964502
"NEW ROCHELLE",40.893333,-73.781667,1913.41666666667,6934.7161011511,-19.4645464124032,-32.5830699781716
"NEW ROCHELLE",40.893333,-73.781667,1913.5,6919.58269813703,-0.116195901986371,-16.8664998673872
"NEW ROCHELLE",40.893333,-73.781667,1913.58333333333,6961.52449650951,-18.4698629905282,6.72502832640132
"NEW ROCHELLE",40.893333,-73.781667,1913.66666666667,6929.36204231301,-28.3911450113618,42.092058748207
"NEW ROCHELLE",40.893333,-73.781667,1913.75,7032.28828104167,33.6307490511392,24.1469929000069
"NEW ROCHELLE",40.893333,-73.781667,1913.83333333333,6957.46604652243,-22.4305184332368,-12.198122067339
"NEW ROCHELLE",40.893333,-73.781667,1913.91666666667,6969.1249606572,20.064125191764,70.266713400646
"NEW ROCHELLE",40.893333,-73.781667,1914,7086.04316747391,45.0571885146807,99.2949045566002
"NEW ROCHELLE",40.893333,-73.781667,1914.08333333333,6909.95817241285,-33.22833842282,-26.2202539450151
"NEW ROCHELLE",40.893333,-73.781667,1914.16666666667,6917.27708823107,-0.748260907194796,-43.7432737154044
"NEW ROCHELLE",40.893333,-73.781667,1914.25,6955.97831491068,-19.8040694071946,-28.1962428730139
"NEW ROCHELLE",40.893333,-73.781667,1914.33333333333,6967.70635549957,-30.915834287403,-13.9179382315006
"NEW ROCHELLE",40.893333,-73.781667,1914.41666666667,6910.19283624633,-15.7410410999029,12.1957239499583
"NEW ROCHELLE",40.893333,-73.781667,1914.5,6992.67299595046,-14.6363899644865,38.0838384123571
"NEW ROCHELLE",40.893333,-73.781667,1914.58333333333,6943.27884920274,-8.3912954905276,21.5990189936992
"NEW ROCHELLE",40.893333,-73.781667,1914.66666666667,6947.767122771,-22.5785596988612,38.1447191163098
"NEW ROCHELLE",40.893333,-73.781667,1914.75,6986.40300086092,-8.88917907386122,-40.7996752124003
"NEW ROCHELLE",40.893333,-73.781667,1914.83333333333,6905.28737565596,-3.70418562073592,-26.0937086186519
"NEW ROCHELLE",40.893333,-73.781667,1914.91666666667,7035.42839818407,-26.7746338707359,78.7591118541772
"NEW ROCHELLE",40.893333,-73.781667,1915,7060.31227136485,-5.81284211031993,80.4283120697526
"NEW ROCHELLE",40.893333,-73.781667,1915.08333333333,7072.87503883822,-13.4038396728199,44.5480359042369
"NEW ROCHELLE",40.893333,-73.781667,1915.16666666667,6979.73534228528,56.6392640928059,8.25087687184817
"NEW ROCHELLE",40.893333,-73.781667,1915.25,6893.91836349563,-5.1704059696951,-0.0726044090638908
"NEW ROCHELLE",40.893333,-73.781667,1915.33333333333,6954.06510501121,32.4327188375974,35.5959775278021
"NEW ROCHELLE",40.893333,-73.781667,1915.41666666667,6971.3051462782,-9.15748578740242,50.7489951856172
"NEW ROCHELLE",40.893333,-73.781667,1915.5,7004.35719536125,16.9555047230139,23.6875630472071
"NEW ROCHELLE",40.893333,-73.781667,1915.58333333333,7028.10134071101,17.4618466969719,-3.2812167142726
"NEW ROCHELLE",40.893333,-73.781667,1915.66666666667,6944.46417984923,0.361683738638698,-24.1419950721234
"NEW ROCHELLE",40.893333,-73.781667,1915.75,6969.34074284769,-7.21200844886108,-2.47923803990074
"NEW ROCHELLE",40.893333,-73.781667,1915.83333333333,6968.3044484453,16.4311881292642,3.42868960034892
"NEW ROCHELLE",40.893333,-73.781667,1915.91666666667,6963.26705137853,27.4093242542636,-27.3552734708513
"NEW ROCHELLE",40.893333,-73.781667,1916,6964.00398736697,-44.5183339853191,-61.0928951884477
"NEW ROCHELLE",40.893333,-73.781667,1916.08333333333,6953.35795540919,15.8914659521803,-50.4910009677636
"NEW ROCHELLE",40.893333,-73.781667,1916.16666666667,6953.21198557256,28.8618056553056,38.3764864087991
"NEW ROCHELLE",40.893333,-73.781667,1916.25,7043.13802678336,13.2947918428058,48.4922288445209
"NEW ROCHELLE",40.893333,-73.781667,1916.33333333333,6966.4061521459,13.830736025097,25.1062940875731
"NEW ROCHELLE",40.893333,-73.781667,1916.41666666667,7030.01135389886,2.05188952509727,35.0113404432177
"NEW ROCHELLE",40.893333,-73.781667,1916.5,6957.80029492832,-8.02485590198597,9.73405955135126
"NEW ROCHELLE",40.893333,-73.781667,1916.58333333333,6988.73954054603,9.07288482197176,4.60381893763471
"NEW ROCHELLE",40.893333,-73.781667,1916.66666666667,6944.5302891525,4.10150998863834,-23.3367838612115
"NEW ROCHELLE",40.893333,-73.781667,1916.75,6930.1468517514,-24.9272203238613,-26.278970684157
"NEW ROCHELLE",40.893333,-73.781667,1916.83333333333,6944.25152850491,-20.7269234332358,-42.9423225076338
"NEW ROCHELLE",40.893333,-73.781667,1916.91666666667,6899.91403695587,29.8256001917633,-56.0246151225522
"NEW ROCHELLE",40.893333,-73.781667,1917,6949.04996921221,9.06952132718048,-50.1231152415926
"NEW ROCHELLE",40.893333,-73.781667,1917.08333333333,6906.62042830681,24.4918228271806,-38.9619066660262
"NEW ROCHELLE",40.893333,-73.781667,1917.16666666667,6997.14018630745,-23.7382443446946,37.5754852691235
"NEW ROCHELLE",40.893333,-73.781667,1917.25,6948.19357057967,14.4154962178056,38.5141257204039
"NEW ROCHELLE",40.893333,-73.781667,1917.33333333333,7032.08003179083,43.430699150097,44.4844267350965
"NEW ROCHELLE",40.893333,-73.781667,1917.41666666667,6977.10214410499,-11.4525204749035,41.2891583202104
"NEW ROCHELLE",40.893333,-73.781667,1917.5,6985.2871704959,4.53138534801385,45.28119280697
"NEW ROCHELLE",40.893333,-73.781667,1917.58333333333,6975.20878985126,5.12710388447258,51.775036521539
"NEW ROCHELLE",40.893333,-73.781667,1917.66666666667,6948.94225275057,-13.6183650113617,45.8729505803941
"NEW ROCHELLE",40.893333,-73.781667,1917.75,6971.89285349871,5.98696686363905,13.8822653879352
"NEW ROCHELLE",40.893333,-73.781667,1917.83333333333,6965.56415042772,-7.74322905823601,97.5661202529553
"NEW ROCHELLE",40.893333,-73.781667,1917.91666666667,6957.30841352311,-57.0779516832373,60.9747211485009
"NEW ROCHELLE",40.893333,-73.781667,1918,7016.85977436588,45.48386445218,-47.2918671016285
"NEW ROCHELLE",40.893333,-73.781667,1918.08333333333,6973.16050869146,-26.3354624853198,-76.0567969707588
"NEW ROCHELLE",40.893333,-73.781667,1918.16666666667,6994.39422838189,-9.89109465719475,56.9656459700757
"NEW ROCHELLE",40.893333,-73.781667,1918.25,7040.2752452677,-23.8081394071949,41.0602029075838
"NEW ROCHELLE",40.893333,-73.781667,1918.33333333333,6906.72009226026,-21.6439874124028,-23.4506306591743
"NEW ROCHELLE",40.893333,-73.781667,1918.41666666667,6977.27224117069,11.3478292125973,27.6752197337495
"NEW ROCHELLE",40.893333,-73.781667,1918.5,6974.42524603937,1.94490534801395,56.3921023821242
"NEW ROCHELLE",40.893333,-73.781667,1918.58333333333,6949.00907557149,-0.310099865527922,12.5647365954687
"NEW ROCHELLE",40.893333,-73.781667,1918.66666666667,6927.80239119409,15.6357496761386,-1.2605004542506
"NEW ROCHELLE",40.893333,-73.781667,1918.75,6915.83846626837,-14.6986556363612,30.1562516307387
"NEW ROCHELLE",40.893333,-73.781667,1918.83333333333,6962.09257265232,5.60263469176408,80.6158327998477
"NEW ROCHELLE",40.893333,-73.781667,1918.91666666667,7066.35190038537,-8.09881824573677,42.0600237024558
"NEW ROCHELLE",40.893333,-73.781667,1919,6953.03927146061,16.47534101468,-15.9985542796066
"NEW ROCHELLE",40.893333,-73.781667,1919.08333333333,7012.22202812926,41.502902827181,66.4033793151969
"NEW ROCHELLE",40.893333,-73.781667,1919.16666666667,6998.76193588363,-18.4339396571946,25.313787484865
"NEW ROCHELLE",40.893333,-73.781667,1919.25,6968.44669498021,6.03896934280572,2.2605124002407
"NEW ROCHELLE",40.893333,-73.781667,1919.33333333333,7048.35022082614,26.7118416500974,71.6275271122171
"NEW ROCHELLE",40.893333,-73.781667,1919.41666666667,7032.87354587062,-28.9392392249035,25.9888815389575
"NEW ROCHELLE",40.893333,-73.781667,1919.5,7017.70135780874,8.31317972301412,-22.7770702140571
"NEW ROCHELLE",40.893333,-73.781667,1919.58333333333,7048.17027377346,27.9025835719717,-22.4108367803916
"NEW ROCHELLE",40.893333,-73.781667,1919.66666666667,6996.34319564149,15.5595853011389,-9.10153253195611
"NEW ROCHELLE",40.893333,-73.781667,1919.75,7019.87069670289,-23.7933037613615,63.400679510903
"NEW ROCHELLE",40.893333,-73.781667,1919.83333333333,7109.86572749903,-13.9669465582362,50.8131915026321
"NEW ROCHELLE",40.893333,-73.781667,1919.91666666667,7005.47103528302,-26.761421683236,-14.7580987833968
"NEW ROCHELLE",40.893333,-73.781667,1920,6972.59795975892,-35.5651339853193,1.52094173799483
"NEW ROCHELLE",40.893333,-73.781667,1920.08333333333,7004.58133877314,2.3645175146801,-111.318994755919
"NEW ROCHELLE",40.893333,-73.781667,1920.16666666667,6881.67059928094,-12.6640996571942,-85.0357091272077
"NEW ROCHELLE",40.893333,-73.781667,1920.25,7057.8957824873,37.1373499678057,62.7906545754592
"NEW ROCHELLE",40.893333,-73.781667,1920.33333333333,7006.22392218767,-43.0088717874035,69.3248353180058
"NEW ROCHELLE",40.893333,-73.781667,1920.41666666667,7009.53355296895,-14.5216339124027,17.144959822925
"NEW ROCHELLE",40.893333,-73.781667,1920.5,6956.31238749272,-8.94038277698587,8.2436071855275
"NEW ROCHELLE",40.893333,-73.781667,1920.58333333333,6977.21514137816,-27.9119139280275,34.1525964717473
"NEW ROCHELLE",40.893333,-73.781667,1920.66666666667,6968.49252098944,12.545652176139,16.1839105870561
"NEW ROCHELLE",40.893333,-73.781667,1920.75,6995.46563110879,-4.12812844886163,62.2491873802425
"NEW ROCHELLE",40.893333,-73.781667,1920.83333333333,7009.66075315531,-17.6127331207364,84.1877905304932
"NEW ROCHELLE",40.893333,-73.781667,1920.91666666667,7067.62774172369,33.6244926917637,47.9663023495022
"NEW ROCHELLE",40.893333,-73.781667,1921,7011.48931535955,-17.6369727353199,96.2289726674891
"NEW ROCHELLE",40.893333,-73.781667,1921.08333333333,7079.25453134309,-3.10221936031963,68.926883241661
